image,frequency,alpha,beta,dielectric
waveform_40.png,2981877037.2132707,0.12305612790712848,4.916281120573797,3.598915795649268
waveform_41.png,4361829437.837391,0.25043040241502024,0.768290252295771,3.9664303348810117
waveform_42.png,9072349874.66641,0.20052361485900658,1.7795756420037645,2.196784459857701
waveform_43.png,7613167084.518852,0.3347403078394204,3.1518074716001427,2.694941317364181
waveform_44.png,2355434080.5342655,0.493765138311388,5.835536440272246,9.181997335884226
waveform_45.png,3442502697.8627334,0.18956289891812808,4.2770349029396035,9.350951810759371
waveform_46.png,3751657120.3098693,0.1875611386863944,3.862101680655631,8.766636521515025
waveform_47.png,6625207953.317195,0.4161907290957614,3.212903295534943,2.883016994639285
waveform_48.png,5499709502.732092,0.2764252596171846,6.2468639851701715,7.561520786988037
waveform_49.png,9397406260.840528,0.3564246218728123,1.7815981519188702,10.929873994099465
waveform_50.png,5384829880.187849,0.499914421062287,2.7169669668457814,9.272366518470534
waveform_51.png,2548650770.03164,0.24363989441675296,2.0160247898065053,3.0263460795417014
waveform_52.png,3285627564.981707,0.29774101400278563,4.131953128113826,2.1407225167594595
waveform_53.png,3085347586.03051,0.036941953690228777,3.0509354164344824,6.463707043016444
waveform_54.png,3995542976.5613694,0.4284097890436922,5.033080388649118,3.6000587203508743
waveform_55.png,6758526724.544377,0.2856228098712939,4.824008267888011,9.146674697224931
waveform_56.png,3632421338.6816306,0.3918153701866781,0.25837132284490477,1.8364714558169137
waveform_57.png,2486941419.031505,0.04140305963148507,3.6590512570233114,4.162318954095909
waveform_58.png,4908593012.72213,0.42647744742855603,5.153317107667352,6.733768858552056
waveform_59.png,4226359465.796624,0.048024165287416876,1.294733460910732,10.802167290768304
waveform_60.png,4512211301.084922,0.1101732719437179,1.0450956979064603,5.895646140048434
waveform_61.png,3513532289.432823,0.2519236495262754,2.768454853762524,9.345863386739275
waveform_62.png,1548460806.4745777,0.4223464160776083,1.7048600954998372,7.715405843190121
waveform_63.png,292744713.3193724,0.23813793502098646,4.762885377060475,4.616896577270143
waveform_64.png,6272929740.72008,0.37898469879582813,4.900592038672059,9.015581193566069
waveform_65.png,3900752226.8644834,0.14289355638775522,5.456284040766065,9.69428150534372
waveform_66.png,882434370.478316,0.2805183820916085,5.626922314858219,8.271922085516145
waveform_67.png,6027912497.611882,0.3354919047854277,0.535589942352989,8.488306254738728
waveform_68.png,5233703867.085121,0.23258007771073166,0.7359086021743632,4.704611410950154
waveform_69.png,314948535.50112426,0.23757516806153706,1.195173617000175,8.75605323541076
waveform_70.png,7924617605.406737,0.32018833535112395,5.387182384222459,9.704404938193486
waveform_71.png,7706899349.801598,0.18412612504248715,4.775188843818488,4.9996873571442695
waveform_72.png,8914841371.084538,0.4535943016054945,1.5161175275515335,4.986779936520904
waveform_73.png,1897560685.1264174,0.4022597687879312,4.517356642449778,2.90447852118605
waveform_74.png,729784685.0754707,0.2077519413002342,0.11272341798421381,9.79709264429327
waveform_75.png,7905024926.512535,0.4056092134361087,5.860148199358129,2.2880996116379393
waveform_76.png,997180282.8637549,0.3245168627991646,2.064141120821963,5.251728315741122
waveform_77.png,5695602391.257229,0.48164031088156345,4.4539635399921655,10.885876960600763
waveform_78.png,5114895262.248061,0.1317205947489239,3.2840819735773645,6.217230770787249
waveform_79.png,2283080438.5377765,0.3137529823546993,0.45543041044692734,5.746520630456288
waveform_80.png,5210421573.450315,0.19902625915579333,5.5301907159770485,11.23162976976168
waveform_81.png,2753138058.944662,0.04726954397019121,1.2855770087545435,8.429982130697898
waveform_82.png,7693195665.457588,0.362501498786031,4.515613689619903,11.968616462169264
waveform_83.png,4959062859.97358,0.13974811064379977,3.9991946407843115,7.109736037219962
waveform_84.png,6378062296.150121,0.2531737600107183,5.970443617176448,9.588199638634626
waveform_85.png,6495346498.311484,0.3478083085686149,5.870903702820844,8.530174151059281
waveform_86.png,5999783306.286731,0.33504377543687924,0.4948636300262498,3.63836246057866
waveform_87.png,4501285761.42925,0.33657732238346605,3.739586626763959,3.26400187779046
waveform_88.png,7762485332.067529,0.04818393962025674,0.764146257517173,2.7933403117912077
waveform_89.png,9719605053.826097,0.17692513291849798,3.804841915124847,2.170567119035091
waveform_90.png,6874657271.27575,0.3376747268033791,2.0588421249141615,11.19106610444154
waveform_91.png,4978580615.388819,0.28571356981885765,4.113065958250058,11.38587509522451
waveform_92.png,7310458721.263955,0.21365075694048782,5.675034388243634,4.303156275196356
waveform_93.png,4742900158.709049,0.2720199184406845,5.746514072490936,3.7207189745033773
waveform_94.png,6686622097.756032,0.230245009550345,2.7658663422249945,8.125591725453717
waveform_95.png,67512073.12463136,0.2952164265168915,1.7132198838361254,3.2780056412230945
waveform_96.png,4337461430.203491,0.07624115356061763,2.5641120617160715,11.432090045766229
waveform_97.png,2706214372.7340617,0.2174503278875068,4.161529349034141,3.88017296471448
waveform_98.png,2004691227.7186408,0.011493114112097922,0.7522775601252386,6.915185033634498
waveform_99.png,1497050060.2988453,0.18672981392284285,2.7041835487372383,1.8586520011156138
waveform_100.png,2527929541.399008,0.35627983387439205,1.6003281777380638,7.296390453474788
waveform_101.png,9016214927.593307,0.40347995392960534,5.843761584408801,2.1238278812922005
waveform_102.png,2664111354.042508,0.28829163905146094,2.4974085958519616,9.73298474290508
waveform_103.png,2724274160.0453553,0.3514829250627552,0.13568659955889287,10.839888506865089
waveform_104.png,6258563623.638451,0.0723229239733343,4.139255949328914,5.876633459766094
waveform_105.png,1644462537.9698954,0.11321406435695758,3.0728958465667433,2.338352000171746
waveform_106.png,8916245918.952415,0.42033766215771295,3.3516519933855142,2.1196348070858892
waveform_107.png,6003611125.181738,0.42759869137349044,4.422033197504823,8.694759644840303
waveform_108.png,1172969852.0908983,0.3396192778995327,5.728174447317422,6.46558265049863
waveform_109.png,7477172724.33429,0.16481086100463413,0.26979237960968117,10.01017030492885
waveform_110.png,7379593090.001502,0.4508226062297004,1.1045607203413992,3.6495224235804047
waveform_111.png,2802318975.911348,0.47621848949409123,0.5258419040059653,10.248123046018144
waveform_112.png,4438841936.299765,0.1687571669275461,0.9444478687938878,5.260401603776801
waveform_113.png,7916447258.449513,0.2974266542541801,2.788822685975234,6.338453048324671
waveform_114.png,5163815697.053006,0.41826209640067813,3.6893432451878945,5.462695430294637
waveform_115.png,8122997719.087956,0.07508487518634102,5.086337271500329,10.568729677855023
waveform_116.png,6830918599.128488,0.34548381128135125,2.528209134891565,10.696720195728052
waveform_117.png,6885092417.653691,0.14504878353643488,5.906634782512984,5.726833921268175
waveform_118.png,9611090406.23436,0.23966153312562472,3.9078412329545276,7.854146546821011
waveform_119.png,4877603609.574556,0.07414571698603221,2.7106739791248726,11.228229727392144
waveform_120.png,8979495427.851183,0.2993570955863904,2.9392007226538657,7.100212142427939
waveform_121.png,6605804417.748868,0.4659573814876175,6.245042675013687,8.555799691520832
waveform_122.png,9582051507.94285,0.2792151362686084,5.940227583456064,5.4679231642660415
waveform_123.png,2290238826.3836575,0.1603356081561805,3.8740399081695327,11.285682764795904
waveform_124.png,239607772.58113822,0.11578590502840885,6.042228005970423,6.645662288154153
waveform_125.png,7576175963.768491,0.3883441705374972,2.2348262516278874,6.083931740067563
waveform_126.png,1061787962.5122497,0.3109881658147,5.564311959499052,3.149352050268271
waveform_127.png,2706254683.595928,0.30060992972032685,1.2025028749775293,8.78425591509787
waveform_128.png,5074617163.730598,0.2576652819715365,0.8003052765287371,2.655504372075364
waveform_129.png,1477346873.8389537,0.3856710774235172,5.430308122198275,9.130585761600274
waveform_130.png,823488598.3939273,0.2183397618154086,1.7973070275353444,8.489444341355993
waveform_131.png,6330165667.498655,0.2500729712096729,3.4589408459748485,10.45837678981666
waveform_132.png,4549008685.099185,0.29929567849197386,3.4002214578877727,11.29813357625016
waveform_133.png,651790420.148353,0.2285447101636482,2.948780648768908,8.819176302805822
waveform_134.png,6821239838.841055,0.48951929300440855,0.3198773137817618,8.562687127188926
waveform_135.png,5962534279.469395,0.41213575496589944,5.6713959453684515,7.355688053563526
waveform_136.png,5527441229.936502,0.048568753782799845,2.191848793830251,6.336606876712604
waveform_137.png,4992219405.187977,0.1988135239490966,4.882574872648991,3.0270146812730827
waveform_138.png,6790600800.251298,0.07317205453671095,3.6414077845237185,3.3454437536715225
waveform_139.png,3144693382.7548623,0.47865858512174375,4.276357518155447,3.832736465436993
waveform_140.png,5188693092.126977,0.1618361361310678,2.5224418249393503,9.55183271739844
waveform_141.png,6724701381.867465,0.03394648868101183,1.1113406393000407,10.214550017403978
waveform_142.png,9150050027.487404,0.16039392180426287,5.559668833535462,5.837508037554547
waveform_143.png,6601067413.333978,0.13672493741847816,3.298982763485518,3.6672769572423305
waveform_144.png,897229864.8639343,0.42386207850719554,3.1373817973351157,1.9480921113461875
waveform_145.png,3979062104.078559,0.3869677959859493,6.0006893606766365,4.945679566874042
waveform_146.png,2545840119.4981203,0.3857904226137717,5.3996647847553945,2.9761730574244805
waveform_147.png,9564443525.933016,0.2993267916921523,3.2120819155719227,9.958258160098326
waveform_148.png,8829167660.63696,0.37230230098513967,4.90392080420791,2.744072769058401
waveform_149.png,1722531778.257225,0.0797005585776931,4.7509115853153014,4.148671697532738
waveform_150.png,5194910547.492231,0.08950155808891266,4.516308101009277,3.9079690973823027
waveform_151.png,155089311.64763018,0.31453821310022,1.4717135528218617,11.286417838683919
waveform_152.png,8907896584.656023,0.48990166748705555,5.537345437272285,2.738757034458702
waveform_153.png,120763943.97986679,0.3102696770318508,4.679760290745152,9.392714336737395
waveform_154.png,7715060062.209785,0.20052811247699295,4.578947261922433,6.811538731629068
waveform_155.png,3265495586.3837323,0.48190825566602197,2.624467507881863,4.394681258532886
waveform_156.png,4593293743.895584,0.1984516625605029,0.9430858893432366,10.822623848103163
waveform_157.png,4862513743.292416,0.3110282087393907,0.7404668773173662,11.536014755980355
waveform_158.png,9704895968.16308,0.2597764406442645,3.407941172093617,10.698766757157818
waveform_159.png,7888135040.757518,0.36707155088886284,1.488799575366484,9.282486592940753
waveform_160.png,50620425.39978499,0.2613089213060239,1.4299692327149296,2.663183708564961
waveform_161.png,7364566450.58423,0.14705800188764592,3.1947735826054493,11.396958724963696
waveform_162.png,3431834464.084141,0.019338250994926247,1.2262735549667307,9.782537204567772
waveform_163.png,252278460.80609965,0.047359750242360034,0.24144562424622662,8.780394356608799
waveform_164.png,765252850.0363033,0.2849055262001446,6.201257945498373,2.8376904183369778
waveform_165.png,4065854696.4450555,0.09672748943204712,4.6122404374189445,10.137607850001954
waveform_166.png,3920486694.271656,0.12830650545960104,5.9155296344362664,8.109115501779042
waveform_167.png,6188511626.053683,0.45296459018805507,2.3604206918519632,10.345294877552671
waveform_168.png,8534236952.583304,0.18298674050702313,3.879330125242167,9.59697700466151
waveform_169.png,5563577502.663031,0.42274804781798564,2.8069383568988595,11.29025522623176
waveform_170.png,1735994502.0019329,0.3835973983996269,5.0541681304748,6.137662569192331
waveform_171.png,2295652233.988475,0.39356776482208466,3.7182418117413105,6.9508666042491685
waveform_172.png,5578464938.38822,0.011337526604586048,3.0991479789741905,7.424554394897031
waveform_173.png,8023252440.751082,0.042611803898417386,0.47271853590544743,6.385091292619658
waveform_174.png,5278262480.851021,0.3555877427662584,3.3821097939089366,10.769797512028449
waveform_175.png,4030268472.0271316,0.3510861311559649,0.7460492789569366,6.944950989743291
waveform_176.png,506136675.4067517,0.3460205388742289,4.44804504482882,8.155486517810619
waveform_177.png,5762686183.368361,0.3588892721442214,5.211105425268148,10.085780893542214
waveform_178.png,2075726151.584135,0.34025153298214833,5.4172980720837876,9.609546906550365
waveform_179.png,5057180203.778839,0.274066746721895,5.460241411327307,10.266580926020307
waveform_180.png,8386149859.030779,0.0693848431554184,2.100669100927469,2.3576535715734273
waveform_181.png,5667761195.328372,0.32543056706876883,1.226834969755896,9.556983005148789
waveform_182.png,4414693337.202125,0.17129453698146904,0.6925194212389238,9.140054667566018
waveform_183.png,7563587552.350299,0.27135476443439854,0.8902045465083553,7.003945894233544
waveform_184.png,3371353821.043303,0.23574917676449395,1.984567027215029,2.789275534231887
waveform_185.png,4661125833.80236,0.32731874387803406,1.107419009677404,11.91953200677877
waveform_186.png,4246379643.094543,0.38871287691120116,1.1362097145053847,4.037975826072298
waveform_187.png,2375670664.1124854,0.28034665941124237,0.94942836562931,8.646522232213027
waveform_188.png,2802353656.1284795,0.4649647381750923,2.5973552842533287,4.34416333676786
waveform_189.png,55836295.901214324,0.4735434750032461,6.089198591154244,9.418574902599552
waveform_190.png,5093605284.542581,0.20082711701297098,4.062158575284071,7.337915558666803
waveform_191.png,913141504.3072422,0.3698041051301668,1.9001741248784703,3.443835665868261
waveform_192.png,7276046776.531112,0.3711978289698524,0.7245274768755621,2.659370417737159
waveform_193.png,6247836307.59843,0.4496530371399172,0.9481848881657814,7.342123757238609
waveform_194.png,6271061811.384645,0.16472722849695173,0.31369988272159205,8.451253740225077
waveform_195.png,2879260137.832405,0.4490097432302045,6.074862622275467,4.98072063724113
waveform_196.png,8174477752.605565,0.4608131615267855,0.4370707787393797,4.440728909693409
waveform_197.png,7124212264.732407,0.1018981106752399,3.7714227851053743,8.609505400556626
waveform_198.png,496791968.8676387,0.3848899585958999,4.035853718434435,2.2148853520878973
waveform_199.png,8714200348.9134,0.3438739921120176,5.500187030727312,11.310643157697765
waveform_200.png,5674750894.319542,0.28944976198786065,2.286598504631205,8.039780615403599
waveform_201.png,3572817767.7668595,0.29027558371557505,2.5721425827557107,8.673320808991354
waveform_202.png,7217722137.383956,0.3633678598268771,2.42929725309557,5.089235618642644
waveform_203.png,1805715121.1031492,0.2471816035333445,5.58370102113958,4.037596411025071
waveform_204.png,3438769407.9485064,0.3858755192928843,2.7648343814082867,9.063405446537047
waveform_205.png,6997625395.732103,0.11167782254764139,5.134666925453572,5.181927302154933
waveform_206.png,2877807922.26347,0.09061440270826399,0.2332468217087907,5.405048115886612
waveform_207.png,3746806791.2231903,0.18886319276534305,0.3081106519786595,6.156537301652152
waveform_208.png,2394468073.8317885,0.3636352634181849,2.5826368798803765,11.660274817323561
waveform_209.png,4252715026.399262,0.0669085287002981,1.9631174002867204,10.428146638221069
waveform_210.png,1332731113.2838106,0.318860942058805,5.771835369389046,6.604323385355197
waveform_211.png,2861689231.498337,0.36387138437893324,1.783160144427657,6.729069903490769
waveform_212.png,6755997465.047909,0.2854787132026243,1.7622173426782146,1.863849389882616
waveform_213.png,5907581874.031389,0.17334188498427747,0.7764052865209947,1.5727299096283986
waveform_214.png,7915093056.564308,0.2734201351622115,0.5798190413463923,3.656666118826749
waveform_215.png,6942273842.182414,0.22901830816797594,6.112800095768121,2.3244038628393024
waveform_216.png,8723437834.858992,0.3520442689832916,4.749676387450908,11.167365281574048
waveform_217.png,6863045910.47357,0.03155747751985525,4.130843452306541,10.936701397686988
waveform_218.png,2635130891.915046,0.3186215351019669,5.646813570240123,10.93429557527767
waveform_219.png,3187162720.144385,0.24003121505033376,4.078159637593074,4.68222728148775
waveform_220.png,7187856691.023845,0.08568732699786226,4.72349656407633,2.206064759680551
waveform_221.png,9260786016.247538,0.09981737753255009,0.46075061131225126,2.232225519038891
waveform_222.png,8334706424.445242,0.4675671985553149,6.109777491453295,6.0072846670990625
waveform_223.png,6677196250.990362,0.48403608443419754,4.7736360063026435,11.517851558438348
waveform_224.png,7458934736.890708,0.409291239992004,4.283819815653842,3.0718239824472846
waveform_225.png,4818784847.512656,0.08672253437036731,3.3698955826651815,11.962524001796176
waveform_226.png,357377934.2016509,0.05884485466387446,2.3359813169577133,3.7808130020336344
waveform_227.png,2656798198.8437223,0.3637731619497306,3.6122715652827475,9.2417947900598
waveform_228.png,1205785.7038483028,0.30191449353292704,2.9225785686049033,5.654783781949196
waveform_229.png,9303576343.5503,0.29571060070740357,5.578073627813216,8.107738341246733
waveform_230.png,9350226763.905712,0.3055497399787585,1.6652064299403133,6.149799264755404
waveform_231.png,9019451211.080519,0.3392439597540639,3.6712826384086386,4.904915439368928
waveform_232.png,4110493568.485158,0.43115275648948864,2.513819959633426,7.236259554328143
waveform_233.png,7979664419.662067,0.3241359457951148,6.19521131941313,1.8529462548969655
waveform_234.png,213761444.72355497,0.17980339928426023,0.7235547062478548,11.419948809608618
waveform_235.png,4632939638.688366,0.15097683400718223,0.21512236547272046,3.7810616230661376
waveform_236.png,9497517065.49622,0.16761074178832358,1.9981816998558322,11.881392055846693
waveform_237.png,8200717649.687924,0.22888251747724606,5.0418013057757305,9.63899398221342
waveform_238.png,609298209.1138989,0.37771378002915396,1.6187221600041257,4.450535824426586
waveform_239.png,8636077951.447863,0.22758806323960046,4.131390836228516,8.771147450816969
waveform_240.png,6587675179.195552,0.03145394757124621,0.5356605153611215,3.8662704435515214
waveform_241.png,4033822038.204847,0.2129535854791076,5.871001853234337,6.543068212516651
waveform_242.png,1576459869.9986074,0.030473577051109216,1.5892293813509404,10.673423430395815
waveform_243.png,2035423069.6494167,0.3019460356033129,5.351050200245284,7.293613764506487
waveform_244.png,2997421290.6831307,0.13615103037257412,5.919823376999313,5.777699335567353
waveform_245.png,5040981516.951509,0.42940295263057937,5.146885516884492,6.665079563109453
waveform_246.png,5089028182.007138,0.13649980392592045,2.2053115789120263,1.5450239037019295
waveform_247.png,8992584780.645123,0.1256513561596699,1.8473866672450956,10.570569537112474
waveform_248.png,6911801167.208321,0.04869305450962122,2.661369534805828,1.9206430386890934
waveform_249.png,616457554.3599896,0.03847939467154225,1.7052465973986661,2.701651254546792
waveform_250.png,8787271705.921837,0.2566095743298396,2.305585330230231,2.8411317878358995
waveform_251.png,4037054593.9794874,0.46789492286409595,3.266485788969146,5.589212736091185
waveform_252.png,4759187356.172428,0.17851051765233295,3.236985566602674,11.337478302625668
waveform_253.png,1269528435.753898,0.39118624014978615,5.192242696853349,8.281575589184516
waveform_254.png,8824438978.47205,0.2586211842790536,4.340154293208525,11.90913478836487
waveform_255.png,9299907523.708494,0.29045812390129583,1.3898427728465623,11.768999959043187
waveform_256.png,8286392492.606218,0.4760250219483885,2.608128179133842,4.587967408507659
waveform_257.png,5835362244.276608,0.29714513480431215,3.3888198811935584,5.3230202692911295
waveform_258.png,9465919770.632,0.26409272673102985,6.205575894701697,7.757082419409286
waveform_259.png,6380803836.789927,0.18931547172957802,3.592646675814868,4.722968429632711
waveform_260.png,135110066.9030276,0.2736285431068814,1.2879490842358683,10.472560917862635
waveform_261.png,1411814008.3747423,0.1033597686907353,4.9269561307812895,1.982064201272704
waveform_262.png,899974285.8327974,0.2590185417501054,4.643294979207266,8.017431292922002
waveform_263.png,1265723384.8136206,0.20973889330319315,4.110825736632233,6.352091813126578
waveform_264.png,1095695199.019075,0.3908042776706565,0.4334571557313669,11.252722036524178
waveform_265.png,1972040523.0684404,0.1383080963202009,3.204455438436727,11.655242479946235
waveform_266.png,9944631361.552567,0.34905544386237014,3.669740571057486,6.975321718955115
waveform_267.png,1841617896.925552,0.3525430968132566,2.7296177469787724,4.163554467452419
waveform_268.png,1147074529.7991683,0.07994312477261672,2.4360934306230058,10.909311684172502
waveform_269.png,6322518787.080953,0.2476309251817044,1.0015901453283547,3.2323119476084905
waveform_270.png,1616678838.0321996,0.09318656785059964,3.8149851628960625,5.085178689794409
waveform_271.png,5784230198.57372,0.2251840551220387,2.064256304161457,9.826335462327087
waveform_272.png,1000423406.6648479,0.3228975784569151,0.49461782634740936,5.401319371196603
waveform_273.png,1654874500.547478,0.0880311849316453,5.8128399801728365,4.8820012328071964
waveform_274.png,5424410757.353096,0.17375289665166313,4.527407861860913,2.7120675089707764
waveform_275.png,4773822395.985316,0.44926453350801926,2.604058591381422,4.3922017178851815
waveform_276.png,1199952440.5544062,0.3074057047594152,2.583349144218208,6.32297253940775
waveform_277.png,4325351261.198477,0.46285394789141904,5.140830899467187,3.8137893991928813
waveform_278.png,1249122919.7110958,0.25952758420116884,0.7738372479620381,8.772621403747337
waveform_279.png,7909151716.821903,0.14561737795167057,2.5919486010482355,8.594770698895145
waveform_280.png,9910225228.832611,0.4692754228735444,3.135489234969641,9.935650612599938
waveform_281.png,9627797733.299427,0.27292091902681115,1.0056983604191347,11.768595239431846
waveform_282.png,3405082793.250799,0.034507250828437995,1.0660132445888655,3.37451731918585
waveform_283.png,5661767770.2659445,0.42317455262599935,1.544028376181681,6.4469575717184995
waveform_284.png,9234913481.075357,0.14643551312241918,5.59172501587966,11.287337837874526
waveform_285.png,2949605372.0937204,0.10909504101146894,5.9108507297263,10.074188328555085
waveform_286.png,4571363358.08406,0.26416443820530655,3.9161877852758917,9.00805593866735
waveform_287.png,8046104327.53386,0.07977759842772543,2.5068520799417593,9.950026838008139
waveform_288.png,5492608745.014686,0.0804487076527644,5.1414044857336565,4.762512351697411
waveform_289.png,6864278606.265828,0.47305935409578387,5.622634077768903,7.557137867244833
waveform_290.png,3673841827.9049773,0.434005610349249,0.8063159178430264,5.097745100207794
waveform_291.png,5834975546.065678,0.4314037477592475,4.032061431234196,7.82899601057151
waveform_292.png,4933040522.005175,0.15234325649818933,5.249994374364289,8.546473050163936
waveform_293.png,61885720.41057424,0.4652837110396612,3.4539711335255627,5.800706559385777
waveform_294.png,8214302115.562628,0.43535418604533876,0.23041870651845375,5.88348724358752
waveform_295.png,3700287149.285636,0.12617833482167334,5.132042935138125,1.9692666343346032
waveform_296.png,2268703834.6674848,0.02217979359611469,2.8903696349333003,6.984285768748613
waveform_297.png,5953378396.314914,0.1497367417562137,3.3169884974067902,8.056116322503303
waveform_298.png,157641251.9283729,0.010381225170672796,5.9723509993550525,11.370027160307886
waveform_299.png,7281807675.966483,0.2999902502958069,2.493979275919086,8.812562826356523
waveform_300.png,6268368471.143132,0.4560582132852875,0.677444581214949,8.877704010567104
waveform_301.png,3741751051.850917,0.3476998998120471,3.531084289850325,6.056380563315065
waveform_302.png,8884509532.204742,0.4091687979467631,1.1053129254630363,5.348688130943851
waveform_303.png,1825024892.50133,0.46712946030561725,4.4836959100741005,10.24614383156991
waveform_304.png,6959968247.489522,0.057549591413872676,0.21580642411323836,2.3987158810635894
waveform_305.png,9410542791.583452,0.414843570884061,5.582794437779161,9.68589711459655
waveform_306.png,3199836465.426474,0.3841979658119514,3.007847246691428,6.859895809135363
waveform_307.png,8661814227.050676,0.29504203661040906,1.7576780561813365,10.485268492205819
waveform_308.png,1618918241.9128144,0.2221923656937232,5.880917571439381,10.875650844248236
waveform_309.png,392178193.37911355,0.029328857462900718,4.309165008819882,1.5481237405669175
waveform_310.png,4974197250.930182,0.16908356214556686,5.197940093844228,9.728520968323217
waveform_311.png,9894697850.34805,0.4721436258812584,3.619637737009455,3.0501268396089243
waveform_312.png,2349332507.601603,0.40532842661887575,3.846262432688903,4.989292873449724
waveform_313.png,3208463244.9218216,0.037987529948629244,1.5156171878889748,1.5980155156003184
waveform_314.png,9252786242.683382,0.45774305893487716,3.744381470941842,3.9456791421096065
waveform_315.png,5212009174.576271,0.016453824501917347,5.620306276585581,6.36388502508479
waveform_316.png,2041283146.9582603,0.47674905313707155,3.3472557835833383,10.242361493096684
waveform_317.png,4067360231.708924,0.0271194108141982,3.225105572071353,8.190348808970437
waveform_318.png,4727694117.33713,0.029280052738201647,3.476217937466692,2.869384853373923
waveform_319.png,7594270778.709991,0.08076416648420674,0.519391978887402,6.507746166984444
waveform_320.png,2716312474.1717925,0.3519378941923224,1.659062043640835,6.110219855769073
waveform_321.png,198911628.7563652,0.022776323311667748,2.123164257034865,8.796559314953106
waveform_322.png,8467974161.587382,0.11238736741087303,5.461009725679011,3.426148486043628
waveform_323.png,3864211884.0734015,0.08240441619964735,0.9894940037540989,6.764591442571277
waveform_324.png,7231322338.856918,0.06989020413250525,4.167031674437764,6.789003179605704
waveform_325.png,7618947361.009862,0.3678756228497388,2.3435446553243007,11.6042771028199
waveform_326.png,3777040909.7240534,0.49440978261974894,1.7381604741727417,6.686579361476607
waveform_327.png,9851110984.895102,0.14863984972799565,0.8577204056597609,6.30097826129833
waveform_328.png,1322241931.4411643,0.14437898735873256,2.8300611592836433,1.9386708426812236
waveform_329.png,181681555.6414457,0.023408162971387706,6.2655339233532015,8.228963625694288
waveform_330.png,2838697281.6888065,0.40249598512530993,3.0965013897821034,11.266715912972126
waveform_331.png,9518758638.688755,0.052038700325742135,0.6576993779808626,8.482214385310753
waveform_332.png,1499132496.7247107,0.15968382664298872,5.289522156210465,11.573335721792352
